product_name,product_review,user_rating
La Folie,"Notes from 5/19/2020.
Poured from a 375ml bottle into a Rastal nucleated Teku glass.
The body is dark amber with 1.5 fingers of tan head. Retention is average leaving a thin island of foam.
The intensity of aroma is low. There are notes of fruit, some funk, and oak. Also, there's a dirty diaper smell. It smells like a disposable diaper that's full of baby shit. How unfortunate. I hope it fades and fast.
The intensity of taste is medium-high. The taste has berries, oak, and is super tart. There's a strong wine quality. The shit filled diaper smell comes and goes. I find myself taking a whiff before each sip to make sure the coast is clear of dirty diapers.
The feel is medium in thickness. It's slightly syrupy, has almost no carbonation, and a medium astringency.
Overall, besides the dirty diaper smell, it's far too tart for my taste. With the shit filled diaper smell, it's appropriately ranked #2.",2.0
La Folie,"A: appears opaque and cola brown, but if held to the light, it's mahogany and crystal clear; 1 finger tan head that receded to a wispy cap; nice lacing;

S: funky, fruity, vinegary, sour, white grapes;

T: sour cherries and vinegar with a hint of vanilla; a little green apple at the end;

M: light to medium bodied; moderate carbonation; dry finish;

O: surprised at how well the head stood up; really nice complexity in the aroma and flavor; I didn't notice much oak character;",4.28
Curieux,"First of all, I am 80 and have been drinking beer all my life. Love the high ABV and cost is not a consideration. This is one of my favorites and would buy again. This brew is from a 12 oz. bottle and I am enjoying it very much.",4.5
Curieux,"Soft, pale yellow body; partially cloudy; thick, dense, sculpted head, white and long lasting; heavy sheets of foam coast the glass. Nice aroma of honey, clover, light bread-y malt notes; slightly herbal. Mild malt flavor infused towards the finish with a nice bourbon undercurrent; spicy, anise and coriander; slight bitterness. Medium body; mild coarseness; balanced alcohol heat presence; rather dry overall.

This is an interesting and tasty take on the tripel beer style. The appearance, smell and taste all point towards its tripel baseline, delivering some nice spicy character. The bourbon barrel aging develops midway through the sip and lingers into the finish. The brewery's label description of ""subtle notes of vanilla, caramel, and oak"" weren't really perceived by me (perhaps in hind-sight I can agree with the caramel and oak points - but they didn't really standout to me). I like the beer and am glad to have one additional bottle of this beer.

Pouring temperature: 50 °F; bottling data: BOTTLED ON 05/19/22",4.14
Curieux,"L - Golden with a white head that dissipates somewhat slowly and leaves a cap behind
S - some bready belgian yeast, oak, some spices, but otherwise pretty faint
T - bready belgian yeast, some banana, light spices followed by a good amount of oak, vanilla, smooth bourbon, and some caramel.
F - light to medium bodied with moderate to high carbonation.
O - a pretty interesting brew. Starts out like a typical Belgian triple, but follows with a ton of barrel character.",4.31
Curieux,Pours a deep gold. Light foam. Fruity aroma. A lot going on here. Dried fruit and vanilla body. Not too sweet. A little oaky. Alcohol finish. Well balanced. A must try.,4.0
Curieux,"12oz bottle courtesy of Rub_This_BBQ. According to the stamp on the label, this was bottled on January 19, 2022. My first Allagash beer in somewhere between 15-20yrs. Once upon a time they were distributed here, but, sadly, that pipeline dried up long ago. I've missed them.

Poured into a Chimay goblet, this was a dark golden amber color, with a thin, bubbly, off-white head.

Fruity and spicy nose, in that order. Not that dramatic. As it warms, a little bit of boozy, bourbon-y sweetness becomes noticable.

Taste is considerably more complex than the nose. It's where the barrel aging becomes apparent. Fruity start, reminiscent of apple juice, and then things get oakey. The bourbon barrels add, in addition to notes of bourbon itself, a vanilla-like aspect, and there's a definite alcohol heat in the background.

The body is light for a 10.2% bba beer, but is definitely not truly light bodied. Mouth feel is lightly creamy.

Is this a Belgian golden ale or a tripel? If this was a Belgian tripel, as it's called here, I find it a bit lacking. I think there should be separate style when it comes to American and Belgian tripels. As an American-brewed Belgian style beer, this is pretty awesome, but it doesn't have that authentic Belgian feel or look. Then again, I've never had a true Belgian-brewed tripel this high in alcohol, at least as far as I can recall, so it's possible one wouldn't have the big, fluffy head one normally associates with Belgian abbey ales. It's very close to being a great beer, but doesn't quite get to that point for me. Anyway, style quibbles aside, I enjoyed this. The bourbon aging didn't drown out the golden ale flavors but augmented them. It's too boozy for me to want a lot of in a sitting, but this was a great beer to drink as a bit of a reward after getting some work around the house done.",4.06
Curieux,"12 oz bottle poured into a Boulevard Smokestack Stemmed Tulip

The beer pours a clear golden yellow/straw color with a huge white foamy head that slowly recedes leaving behind a moderate amount of lacing.

The aroma has a lot going on, with some banana, apricot, vanilla, peppery spice. Not much actual bourbon aroma, but there is just enough to hint at the barrel aging. Very nice and inviting

The flavor is toasty and lightly bready with some fruity notes. Banana, apricot, coconut, and vanilla complimented by a peppery spiciness, and a sharp finish. Medium bodied and well carbonated.

Overall this is a nice beer and coming in at a big 10.2% you would expect more booziness, but the alcohol is well masked, making this beer easy to drink. A great example of a style that I took way too long to come around to…",4.24
Curieux,"Bottled 4/22/21 . Let sit out for ten minutes , before opening.

Moderately hazy, with 1/2 finger of quickly-dissipating off-white head.

Smell is candied orange rind , with slight barrel aromas (oak & vanilla) .

Taste is similar to aroma, but with the orange rind element less jammy . Slight spiciness, and light bitterness. As it warms, more oak tannin becomes apparent.

Feel is slightly slick , light-medium, with moderate, very,very fine, soft-ish carbonation. Actually feels fairly light for the abv. No apparent alcohol presence.

Overall, pleasant, and surprisingly easy-drinking for what it is. I'd never guess that it's > 10% abv, if I hadn't read the label.

Feel is",4.22
Curieux,"Bottled 11/18/2015
Poured golden honey in color and was topped with an off white head.
Aroma spoke of simpler times, fresh herbs and hops and malts and dancing in the sunshine. No bourbon did I get, but no complaints from me. Wonderful nose.
The taste rather follows. It seems after 6 1/2 years any bourbon from the barrel has been reduced to insignificant proportions. But what remains is a very tasty triple.",4.52
Curieux,"Poured a hazy light gold with a half finger white fizzy head that dissipated quickly. Nose of mild banana, citrus and subtle bourbon. Light tastes of banana, malt, and hops. Medium bitterness and heat like white pepper or cloves. This gives way to a sweetness and oak most likely from the bourbon barrels. Medium mouthfeel and carbonation. The booziness becomes pronounced halfway through the drink. This beer started out on a bit of a ho hum with me and then really grabbed me.",4.35
Curieux,"Pours a golden yellow with soft, soapy head.

Smell is fruity and a bit yeasty with soft notes of bourbon, oak and sweet vanilla. Some traditional Belgian notes of dried fruit and banana with a hint of toffee.

Taste is fruity and a bit sweet. Notes of bourbon, oak, vanilla, toffee and some hints of dried fruit and banana chips. Very well balanced, letting the barreling really shine. Soft bitterness with a slightly phenolic finish.

Mouthfeel is medium and smooth with frothy carbonation.

Overall, a terrific meeting of traditional Belgian beer and modern barrel aging. Tremendous stuff.",4.49
Wake-n-Bake Coffee Oatmeal Imperial Stout,Dark black stout with moderate head. Aroma is coffee and chocolate with a hint of alcohol. Mouthfeel is medium bodied but smooth. Taste is traditional stout with good notes of chocolate and coffee. A nice smooth finish. Overall a very good beer.,4.37
Wake-n-Bake Coffee Oatmeal Imperial Stout,"Picked up a sixer from TW-Greenville, SC on 11-16-22 for $11.49. No canning date; consumed can #4 1-23-22.

Beer pour dark brown with a beautiful nitro like mocha head that has some nice hang time.

Nose has hints of coffee and mildly roasted malts.

Taste is a mildly roasted malt base with the coffee adjunct blended it subtlety. Finishes with a touch of cream and is well balanced with no sign of coffee astringency.

Mouthfeel is light to medium bodied and smooth.

Overall a really nice job of incorporating the coffee adjunct. Can see my self picking this up a few times a year!",4.18
